139.767254,35.669686999999996,30388,8261
139.76731538772586,35.66808762892953,30388,8261
139.7667561,35.66833822,30388,8261
139.77301824864617,35.69859619526447,30389,8269
139.770555,35.700941,30389,8270
139.77129310369492,35.70128071770129,30389,8270
139.7746217250824,35.699015417041274,30390,8269
139.77065205574036,35.70093221409643,30389,8270
139.77390557527542,35.69926155378715,30390,8269
139.77605844022628,35.713411725843635,30390,8273
139.8269248008728,35.64592362299403,30401,8255
139.79151759062583,35.633796466611884,30393,8252
139.79161351919174,35.63440986098353,30393,8252
139.7942662239075,35.62986667837494,30394,8251
139.77081030607224,35.699971643150185,30389,8270
139.78663036,35.697973,30392,8269
139.78597551584244,35.69746615393185,30392,8269
139.77087133821084,35.70084932905884,30389,8270
139.7723740035593,35.699653835638195,30389,8269
139.77622319679568,35.71332822078902,30390,8273
139.76608157157898,35.68137872227962,30388,8265
139.7659635543823,35.681487656521725,30388,8265
139.76361393928528,35.68691239365025,30387,8266
139.7498273849487,35.69320375525919,30384,8268
139.7760834033135,35.71334963635304,30390,8273
139.77304297643914,35.70014556142272,30389,8270
139.77175176143646,35.700426881163665,30389,8270
139.77162837982178,35.698327101400224,30389,8269
139.77197706699368,35.700187282533186,30389,8270
139.77096319198608,35.727771243756706,30389,8277
139.7718000411987,35.701045477935075,30389,8270
139.771692,35.700226,30389,8270
139.8356580734253,35.68985771889442,30403,8267
139.7682152688503,35.67993968698292,30388,8264
139.76835533249832,35.68018026630065,30388,8264
139.76953089237213,35.679993065742785,30389,8264
139.70027922656513,35.690802694230214,30374,8267
139.77235902664074,35.69982798063144,30389,8269
139.77637796853452,35.71340841518051,30390,8273
139.79755997657776,35.71440948118369,30395,8273
139.79673385620114,35.71472743702163,30395,8273
139.79732394218442,35.711804808889,30395,8273
139.79796100000002,35.713021999999995,30395,8273
139.77646284353023,35.71352646988829,30390,8273
139.77039590477943,35.69178998488369,30389,8267
139.77619324102182,35.71349413258592,30390,8273
139.77054684736154,35.699640367984536,30389,8269
139.770389,35.699527,30389,8269
139.77131187915802,35.70100191493925,30389,8270
139.77390825748444,35.69925937558921,30390,8269
139.74148571491241,35.69541694176286,30383,8268
139.77101683616638,35.69889343748743,30389,8269
139.754315,35.702002,30385,8270
139.75456953048706,35.703206172660224,30385,8270
139.75971985381685,35.69620372964662,30387,8269
139.75806713104248,35.69596587221642,30386,8268
139.78275418281558,35.69213199326626,30392,8267
139.77105975151062,35.6989849221703,30389,8269
139.70449750187865,35.86406832850903,30375,8313
139.695483,35.860169,30373,8312
139.6472043674592,35.84567611427113,30362,8308
139.7762681304848,35.7132551307089,30390,8273
139.67325476479772,35.582599994424406,30368,8238
139.69817769,35.660683,30373,8259
139.69785690307614,35.65785415813797,30373,8258
139.70203042030334,35.65819631197759,30374,8258
139.697944,35.658788,30373,8259
139.70374368131158,35.66041537287048,30374,8259
139.699085,35.657672999999996,30373,8258
139.69828453063846,35.65900740306331,30373,8259
139.6980419754982,35.6573071448141,30373,8258
139.7000455856323,35.65731368284408,30374,8258
139.70084244058688,35.65558461306404,30374,8258
139.71913496809677,35.62814689719343,30378,8250
139.70305639345298,35.66151201843242,30374,8259
139.6989646553993,35.65801106963493,30373,8258
139.698422,35.658796,30373,8259
139.7581327376774,35.666692051408944,30386,8261
139.703002,35.658225,30374,8258
139.7450315952301,35.70230879446056,30383,8270
139.70095753669742,35.65858640915274,30374,8258
139.69948634505272,35.65791517931231,30373,8258
139.698845,35.659434000000005,30373,8259
139.65965151786804,35.575729760171434,30365,8236
139.6687227487564,35.58941466,30367,8240
139.69800174236298,35.65891275993448,30373,8259
139.6688461303711,35.58906239021442,30367,8240
139.68068133280516,35.57542435324993,30369,8236
139.76350665092468,35.67437393829219,30387,8263
139.67320990916986,35.58267865387986,30368,8238
139.67676357723224,35.579745364114046,30368,8238
139.69825387001038,35.65859948500268,30373,8258
139.7159428440957,35.56220031745735,30377,8233
139.63142924028682,35.63944320828891,30359,8253
139.6976825594902,35.659436334946655,30373,8259
139.70328569412231,35.658377195262226,30374,8258
139.68257844,35.69725771,30370,8269
139.69797760248184,35.661149234828834,30373,8259
139.66824531555176,35.58970453415978,30367,8240
139.70149397850037,35.65723958513964,30374,8258
139.73987102508542,35.63872608125325,30382,8253
139.7019071393149,35.52840501177936,30374,8224
139.69844907122473,35.658769293535144,30373,8259
139.71595281921518,35.56225734268442,30377,8233
139.69641923904422,35.657374704431405,30373,8258
139.6769729163801,35.58134743710679,30369,8238
139.7380817686824,35.6724578625327,30382,8262
139.6687012910843,35.58754862017956,30367,8240
139.76781964302066,35.68113470903764,30388,8265
139.70994830131528,35.64687830575068,30376,8255
139.66873448557016,35.58986660188157,30367,8240
139.60093259811399,35.66843627603797,30352,8261
139.60113912820816,35.66822490891021,30352,8261
139.5443956553936,35.651889113311164,30340,8257
139.601785563862,35.66678598567451,30352,8261
139.60218644719464,35.66628730627567,30352,8261
139.67728,35.68748,30369,8266
139.68229472637177,35.6888730512542,30370,8267
139.6920096874237,35.69329960319109,30372,8268
139.57295179367063,35.680759972963095,30346,8264
139.58502993967966,35.66372067672529,30349,8260
139.62940692901608,35.681415759938616,30358,8265
139.63646466838085,35.679702035364976,30360,8264
139.65678960084915,35.68335476631043,30364,8265
139.69921946525574,35.691330340734794,30373,8267
139.69895124435422,35.68860291906892,30373,8266
139.77432668209076,35.70788892898983,30390,8272
139.7720295353875,35.715274077331955,30389,8274
139.77108925580978,35.71210317449733,30389,8273
139.62020940399674,35.674478463300275,30356,8263
139.69925165176392,35.68971829766635,30373,8267
139.602071,35.66717,30352,8261
139.58868280602005,35.69233137490975,30349,8267
139.58453893661502,35.697137782524564,30348,8269
139.58037883043292,35.703498036208586,30348,8270
139.58154559135434,35.704704684613006,30348,8271
139.59285914897922,35.67532610211462,30350,8263
139.61475670337677,35.67164811589389,30355,8262
139.613603,35.669059999999995,30355,8261
139.59906535225994,35.66943217663877,30352,8261
139.69956278800964,35.688927513277505,30373,8267
139.701788,35.689624,30374,8267
139.70111846923828,35.691042789493835,30374,8267
139.70109399999998,35.692349,30374,8267
139.68687325716022,35.682794855826295,30371,8265
139.67085242271423,35.67544376001347,30367,8263
139.66390281915665,35.67377038692052,30366,8263
139.66060638427734,35.672497902647706,30365,8262
139.64828968048096,35.67112080776967,30362,8262
139.6467983722687,35.66967396097515,30362,8261
139.62621994265197,35.66981771754867,30357,8261
139.62461640838458,35.670694566564386,30357,8262
139.6143787220571,35.67765206205885,30355,8264
139.61873173713684,35.669608590771865,30356,8261
139.6247110515833,35.670217621091915,30357,8262
139.62346985936165,35.668843755416134,30357,8261
139.639652967453,35.68241925608553,30360,8265
139.60096686087869,35.668513571118496,30352,8261
139.580279,35.707807,30347,8272
139.59963281174694,35.687507104351525,30352,8266
139.600428,35.66859448,30352,8261
139.61438370104383,35.677354849375796,30355,8263
139.6365941707227,35.68017163357637,30360,8264
139.65721607208252,35.68355737886372,30364,8265
139.69823136499494,35.69542332978595,30373,8268
139.60204199999998,35.66731,30352,8261
139.601274,35.666874,30352,8261
139.600592,35.667674,30352,8261
139.60400104522705,35.674572215905634,30353,8263
139.600101,35.672286,30352,8262
139.5990228652954,35.653983576950985,30352,8257
139.596608877182,35.6473578224659,30351,8256
139.60201719697022,35.676991715103654,30352,8263
139.60052383374398,35.66574313403931,30352,8260
139.58687983453274,35.661486471284306,30349,8259
139.57309126853943,35.63486111310432,30346,8252
139.5697142618109,35.62708944866515,30345,8250
139.56802271649167,35.633390767848894,30345,8252
139.66137886047363,35.66908126917433,30365,8261
139.6793205561963,35.66867120995685,30369,8261
139.69936966896057,35.676201995645144,30373,8263
139.69843626022342,35.6606523668906,30373,8259
139.7005793452263,35.65906803487992,30374,8259
139.6988230288047,35.65869120755842,30373,8259
139.59936015307906,35.70384108341622,30352,8271
139.5926046645594,35.713028765870256,30350,8273
139.59587931632996,35.715968759313185,30351,8274
139.60614144802094,35.710998998379594,30353,8272
139.61764613988115,35.70466822203628,30356,8271
139.61998701095578,35.704621918699345,30356,8271
139.60897922515872,35.67201417898939,30354,8262
139.6012456212357,35.668343866978155,30352,8261
139.61710095405581,35.649049185717345,30356,8256
139.6327006816864,35.638298829439954,30359,8253
139.6006146,35.668579,30352,8261
139.60042834281919,35.668131209901354,30352,8261
139.6070102833063,35.66278089195706,30353,8260
139.6086412668228,35.6452043339297,30354,8255
139.6086412668228,35.644380413044466,30354,8255
139.60123300552368,35.669063836995946,30352,8261
139.66269850730896,35.67329974441662,30365,8262
139.69896197319028,35.68862034697946,30373,8266
139.5947527885437,35.66921174526215,30351,8261
139.59926446022834,35.669315764459796,30352,8261
139.60894703865048,35.6670503947786,30354,8261
139.6669685840607,35.68629804435239,30366,8266
139.593624,35.680909,30350,8264
139.69265341758728,35.691129926342995,30372,8267
139.5958712697029,35.67148687328349,30351,8262
139.593656,35.672628,30350,8262
139.58760738372806,35.65745316068946,30349,8258
139.70726609230042,35.690389260090825,30375,8267
139.599514,35.668942,30352,8261
139.6157169342041,35.66987442926479,30355,8261
139.59992,35.669647999999995,30352,8261
139.58111964666182,35.70443774152651,30348,8271
139.57849117930252,35.7038148092448,30347,8271
